concept,prefLabel,altLabel,related,X,EAGLE_lod_id
 https://www.eagle-network.eu/voc/typeins/lod/96 , term. non sep. , نص الحدود ، وحجر الميل , https://www.eagle-network.eu/voc/typeins/lod/102 ,NA,96
 https://www.eagle-network.eu/voc/typeins/lod/98 , Borne de praedium , Mojón de praedium , https://www.eagle-network.eu/voc/typeins/lod/96 ,NA,98
 https://www.eagle-network.eu/voc/typeins/lod/99 , Borne de sanctuaire , Mojón de santuario , https://www.eagle-network.eu/voc/typeins/lod/96 ,NA,99
 https://www.eagle-network.eu/voc/typeins/lod/100 , Borne frontière , Mojón de frontera , https://www.eagle-network.eu/voc/typeins/lod/96 ,NA,100
 https://www.eagle-network.eu/voc/typeins/lod/101 , Borne funéraire , Mojón funerario , https://www.eagle-network.eu/voc/typeins/lod/96 ,NA,101
 https://www.eagle-network.eu/voc/typeins/lod/2 , Fasti , Fasten , https://www.eagle-network.eu/voc/typeins/lod/361 ,NA,2
 https://www.eagle-network.eu/voc/typeins/lod/2 , Fasti , Fasten , https://www.eagle-network.eu/voc/typeins/lod/1 ,NA,2
 https://www.eagle-network.eu/voc/typeins/lod/2 , Fasti , Fasten , https://www.eagle-network.eu/voc/typeins/lod/362 ,NA,2
 https://www.eagle-network.eu/voc/typeins/lod/2 , Fasti , Fasten , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,2
 https://www.eagle-network.eu/voc/typeins/lod/12 , Constitution , Constitución , https://www.eagle-network.eu/voc/typeins/lod/1 ,NA,12
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", Calendario , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", elenco di magistrati , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", legge , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", senatoconsulto , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", costituzione imperiale , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", editto , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/108 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/23 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/24 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/3 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/5 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/49 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/40 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/41 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/42 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/44 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", decreto , https://www.eagle-network.eu/voc/typeins/lod/45 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/2 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/12 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/46 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/13 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/15 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/16 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/17 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/18 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/19 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/20 ,NA,1
 https://www.eagle-network.eu/voc/typeins/lod/1 ," Fasti, Leges, Acta ", atti di collegio , https://www.eagle-network.eu/voc/typeins/lod/4 ,NA,1
